,sigma2,predicted_mean,lower_conf_mean
17961,1.8808773990289215e-05,0.0023994787506858763,-0.016351547450086695
17963,1.472655248579662e-05,-0.0001063608813201568,-0.014054223795318531
17965,0.00013727955343443703,-0.00016520229589163225,-0.048076466539629166
17967,6.152368827643494e-05,0.0001844609204308066,-0.03242647054169846
17972,2.2562947009828136e-05,0.003853588207544648,-0.012869431174819696
17983,5.260321253789085e-05,-0.0007989027956896564,-0.03752815006214116
18011,2.356623029552316e-06,0.003788806849948969,-0.008965303324815151
18013,7.7965388609678e-06,0.00240290535809989,-0.010009723672360988
18014,4.975445547879849e-06,0.0025227377851895147,-0.017620071337802575
18015,1.02296821403477e-05,0.004450497392253693,-0.00861110752402257
18017,2.798333890389051e-06,0.0027527713010597663,-0.009812401403121125
18018,4.08278106988452e-06,0.003278195469846737,-0.03033628283115617
18020,4.3317908127670695e-06,0.005137892099537721,-0.0033463984568221543
18031,5.476266092842692e-06,0.0020827140793548897,-0.0064127313514918205
18032,1.6170663458676614e-05,-0.0007672562102879187,-0.04360902688076595
18034,6.260402837881879e-06,0.004282884487880448,-0.015830409190249393
18036,3.894254510899177e-06,0.004448907985709771,-0.013032840817828762
18037,4.992822351668022e-06,0.001718607424263821,-0.008239466262288364
18038,1.5728847385151393e-05,-0.0003534258914795875,-0.018413155945855113
18040,6.560283057628402e-06,0.00247882976620155,-0.008454599878062291
18041,6.902594264541261e-06,0.002595541723798173,-0.008303963523348792
18042,1.1175695623637308e-05,0.006506685416117852,-0.013834941233034045
18045,4.878672010941859e-06,0.00251941331884928,-0.005485429893416933
18049,4.013718404850055e-06,0.002370841005514046,-0.006670028094649621
18051,7.682496769273939e-06,0.0027492435442489998,-0.0067291368280518685
18052,5.323773029605755e-06,0.0033311478302287274,-0.04276173861805824
18053,1.2751036853596103e-05,0.0023507874957628037,-0.011754577209878717
18054,3.8427765406445666e-06,0.002452473156855527,-0.0053584183063833555
18055,4.554737133074991e-06,0.0027347060171379256,-0.006843170123611389
18058,1.5430958462420053e-05,0.002097029783903089,-0.011504900963867144
18062,3.0125851478223476e-06,0.0022071382276231412,-0.0045160695329544065
18064,2.9384324928660868e-06,0.0029022458848495082,-0.005035996024411364
18066,1.5285439613897958e-05,-2.174273165472871e-05,-0.01599962902106745
18067,4.6113160951818044e-06,0.006961151131268399,-0.005113840018262151
18069,4.244333576783388e-06,0.0019562487163681196,-0.005810154332277731
18071,2.166242572584996e-05,0.0010309582771266673,-0.012800098420095716
18072,8.699683909010872e-06,0.003076031443068505,-0.011269642192007146
18073,3.4333954256699017e-06,0.002366704896206626,-0.005162885230769687
18074,3.8489588538360745e-06,0.0023418708842150577,-0.01416554912741186
18076,5.766203634551299e-06,0.002194310398699897,-0.005799741412698982
18077,8.023038527227157e-06,0.0026933468016394806,-0.015767836097404377
18078,6.491404774532689e-06,0.002519706247868614,-0.0077321201466991375
18080,1.0873262182273358e-05,0.0031023812518496266,-0.012119368215360896
18088,1.0374138594418051e-05,0.005746629737088468,-0.010345740009747638
18091,1.106125123730068e-05,0.003465244423717853,-0.008700970705582583
18092,4.956251168692994e-06,0.002503449534678972,-0.00744225747505178
18102,3.922049921290982e-05,0.017532053426224874,-0.01159727602630214
18103,3.88241689557018e-06,0.005631472816670774,-0.005547568490664309
18104,3.1931275979242227e-06,0.0036139060586317536,-0.0037440340037969847
18106,5.207667336703071e-06,0.0019010246668845101,-0.006681660770909827
18109,2.1194595520934368e-05,0.007550906951439272,-0.06826781490635701
18201,4.825005322204195e-05,0.005124826426487193,-0.019933243356046224
18202,1.8019708287517865e-05,0.0030131546945748855,-0.014462278313524275
18210,1.8679373011748427e-05,-3.140471195075745e-05,-0.01241967308668877
18214,6.356798062581063e-05,0.00036800748719228435,-0.030033873228242292
18222,5.940420648207408e-06,7.436932528591202e-05,-0.009356537398816164
18224,0.00011221422556176003,0.007433858880194486,-0.17501928136368602
18229,3.099899324271279e-05,0.00013149158355872979,-0.01663572917456763
18235,3.0117456895909985e-05,0.00011336325405874859,-0.014804690075871086
18240,4.423785650351916e-05,0.001972828403469466,-0.015099067708348696
18249,1.0666615470285535e-05,0.00010275278589911676,-0.018421116745228203
18252,0.0001446090978186016,-0.00021348089652576185,-0.04863871233148564
18255,2.833129412081237e-05,0.0013872507630868188,-0.013968796179527114
18301,1.4502581133918349e-05,0.010244435722618513,-0.017705155510123548
18302,2.016313840004934e-05,0.015285599076737261,-0.02308724753276263
18321,2.1353913837857694e-05,0.004903260140856081,-0.023889575196577615
18322,1.0498872773123585e-05,0.00282103954555111,-0.013206974613925889
18325,2.653051780462392e-05,0.0031949406578052285,-0.023294170819737826
18326,2.0082215267466808e-05,0.0034483916175784414,-0.016360794099571176
18328,1.104036815143663e-05,-0.0018643406955088915,-0.0160997624757306
18330,1.2643284546440329e-05,0.0019264566562979253,-0.017286584510936898
18332,1.566005607105794e-05,0.005695520464740288,-0.023399213121097762
18334,1.6417884393904802e-05,0.006561291739816569,-0.026243855534909242
18336,1.857293921429913e-05,-0.0006506608537792356,-0.019616492842581244
18343,1.4920135518245627e-05,3.0687006707531843e-06,-0.013495733399679428
18344,3.809067885328766e-05,0.004655546934948826,-0.07148324150295329
18346,8.653684163457455e-05,0.010453188809314796,-0.04324602514853236
18347,2.1353449366572907e-05,0.0005259444568543955,-0.01753501068054187
18350,1.11249831178585e-05,-0.00020894219594160736,-0.014761269404491791
18353,1.2407734579844806e-05,0.004702123460085319,-0.016242434022223855
18355,2.3327281577409876e-05,0.003985537275354652,-0.029429475609605713
18360,1.573953793717913e-05,0.009083796068699907,-0.010424124009322928
18372,2.0360350674508283e-05,0.011127304597992134,-0.030656100360342713
18403,2.9657054115053375e-05,-5.416734898575599e-05,-0.02529621321779536
18405,7.4902439013707664e-06,-7.315438218579776e-05,-0.010051284021769422
18414,1.5379971255082907e-05,-0.0005973732923728873,-0.020825344213712075
18426,9.843630581715684e-06,0.0021979334885599746,-0.00964905370454494
18428,5.010991499361419e-06,-0.00026331233545552287,-0.009796661518883016
18431,8.493407533389982e-06,-5.4100930241643515e-05,-0.010808005338931463
18435,1.4176331349174338e-05,0.0028763233813655074,-0.00978862038208661
18436,7.010871247805253e-06,-0.00010191161480147521,-0.010858354695206195
18438,1.0989667478479605e-05,-0.00018565553434322243,-0.01107247747159747
18444,1.6325839364155e-05,0.00221546633903273,-0.03675033873406201
18445,8.96516513353691e-06,0.0030291827430131493,-0.006131896040077045
18447,2.5651854284756243e-05,0.0001255162082072778,-0.020169741087082315
18452,2.2017526064578024e-05,-0.0008334348035356189,-0.07450663086538338
18464,1.7291679504895518e-05,-0.000467073669063413,-0.02386279020269892
18466,5.6738869155511456e-05,0.01204597989900094,-0.0518516487145552
18472,1.4196598009631624e-05,-0.0004821882058877573,-0.014213774658916867
18504,7.33100593923335e-05,-0.0008742243796963622,-0.03628646018567014
18505,4.4255877457993806e-05,-0.0005548281997859741,-0.03192771926819379
18507,4.18665411277985e-05,3.5953802051431786e-05,-0.03422168916483256
18509,6.923212878133646e-05,0.0069609626568878655,-0.06893998914038968
18510,4.887137592845586e-05,-4.3771444192083524e-05,-0.02850310157198144
18512,4.4257362179828324e-05,0.0032825905396522523,-0.02795427503073923
18517,0.00013027575893176344,-0.0016478534151176776,-0.0462540507560655
18518,6.457192854344498e-05,-0.0006432960093038482,-0.03419482409958395
18519,5.298888154686764e-05,8.18317275707164e-05,-0.026806135519858644
18603,8.32281017840783e-06,0.0013821650979212476,-0.008588374888825244
18610,1.4364956716868588e-05,0.0025982650135657048,-0.02012873032247408
18612,3.3043927753560747e-06,0.0016976305444086363,-0.005056749116599454
18618,2.7938855582158628e-05,-5.931381840583716e-06,-0.02317987280810664
18621,2.420919390180643e-05,-0.00046180110038218094,-0.027439566230390434
18634,5.085746034631527e-05,1.6757724877332657e-05,-0.02402408363360122
18635,1.9956438408643674e-05,0.003618936959043382,-0.014418875832402802
18640,3.35366781499149e-05,1.0713914851517154e-05,-0.028312614159595847
18641,3.978763217344297e-05,0.0003423696194242839,-0.02519890096135128
18642,6.768195912288103e-05,-0.00014651375077312853,-0.03179517429777542
18643,1.2888638640414057e-05,-0.00010344146419562226,-0.018220993780757595
18644,9.406827894911461e-06,0.0008479887552280335,-0.010210134886618061
18651,7.529221569312328e-05,-0.0006258279839630473,-0.028974473781549073
18655,3.655175286830018e-05,0.0037077540441883363,-0.026304793201476752
18656,2.6605690323126547e-05,0.0021535646730885334,-0.014946893775039796
18660,1.6387624588269143e-05,0.002097878986317385,-0.012071959762582296
18661,3.4832480809087376e-05,0.0021444962539856663,-0.022710794275050034
18702,4.3011102855329646e-05,-0.00045045008756580847,-0.025279171565037895
18704,1.0372476478495738e-05,0.00628102137114844,-0.029736966496476575
18705,2.480611272552724e-05,-0.000697801799750154,-0.020791143964332584
18706,2.2566498142878655e-05,5.614771797319894e-05,-0.01647710713471998
18707,4.199359190556135e-06,0.00019508530850337747,-0.008802382389769174
18708,5.7013460480107295e-06,-1.7794205422351068e-05,-0.007727589190390535
18709,3.35220481297863e-05,-0.000523217071723722,-0.026882138908071434
18810,2.5493798790631637e-05,-1.994214791282407e-05,-0.019966918184615847
18832,2.421278739447976e-05,-7.77134573388963e-06,-0.0180353384266874
18840,1.96388696147721e-05,-0.000585081709569068,-0.015798846523663496
18848,1.1496675022002819e-05,-3.802664427608064e-05,-0.013996947590065777
18850,3.195049952377054e-05,8.940686554061946e-05,-0.01828698687053398
18901,2.379759988995576e-06,0.0019928636089474156,-0.004628740776797682
18902,1.93919745771639e-06,0.0036838006811492677,-0.012692511235008844
18914,2.889285938135484e-06,0.00208140427841564,-0.0047394186670466215
18915,4.728366637796733e-06,0.0023117471325068907,-0.007905125075879286
18917,8.111325172847124e-06,0.0019538562707217878,-0.008501721806401515
18925,6.137430544344993e-06,0.001756313743475869,-0.006569443075674866
18929,2.3281609680277965e-06,0.0013974698733223545,-0.0050599379081538495
18930,1.1895451998476791e-05,0.0030687402995132626,-0.012751488822599633
18940,2.9089013005220703e-06,0.00240577347330999,-0.00465553149961106
18942,1.2359793966000877e-05,0.0012147461004259866,-0.011756356306394896
18944,1.8068754903723098e-06,0.0014865996337350433,-0.00467752688744705
18947,4.100318856306946e-06,0.0018665224619146578,-0.006537174225044471
18951,2.4804176657193114e-06,0.002944444054610481,-0.00327822042677945
18954,2.2739910142964094e-06,0.0021246799597890065,-0.005440530466964528
18960,4.546465442529552e-06,0.0025603461839720757,-0.004108355751189607
18964,1.8923477340395863e-06,0.0022310621563585127,-0.003816328782658967
18966,2.9060074874346566e-06,0.0019525756631162744,-0.004343819234756185
18969,2.588073907773284e-06,0.0018574814625232966,-0.0032116747681450045
18972,1.5520772371676088e-05,0.0015662580011320717,-0.01647282515887088
18974,2.992904462777327e-06,0.0027468516462583734,-0.00544504505761755
18976,2.5223779366452724e-06,0.0018499496987310579,-0.0059716645976166105
19001,2.787924366178542e-06,0.0027936509056559105,-0.005361863828106638
19002,3.051210984997744e-06,0.0018902483720916582,-0.004788289953569381
19003,5.904909700473421e-06,0.004484283785875577,-0.007842029220318486
19006,2.997648398439059e-06,0.007446093760603737,-0.011709895599510063
19007,8.999414603800037e-06,0.0030329760050898263,-0.018296628601112145
19008,3.7894874225294458e-06,0.003403682853153248,-0.004004930972241403
19012,1.1886701671610349e-05,0.004444992281024436,-0.021714476765732803
19014,3.5914908573072214e-06,0.00246268073043079,-0.005202927495318363
19015,1.2208088866369185e-05,0.0032433181642980936,-0.008634470575748792
19018,8.240510686750603e-06,0.0012510263034414388,-0.04055126881979388
19020,3.0008254689257687e-06,-0.001564548418352192,-0.017940012105294167
19021,1.0163642712814182e-05,0.006516698273090944,-0.018811864476082994
19023,5.9048605095584005e-05,0.01343933269606138,-0.06150262858625444
19025,8.418066747358776e-06,0.009202996238227738,-0.034313635120212384
19026,5.565416012627758e-06,-0.0002832649985978225,-0.009866101034718511
19027,6.892614281280538e-06,0.0023600766312095347,-0.008061578286526833
19029,2.745468689087817e-05,-8.843032190787387e-05,-0.027823814997315913
19030,4.870930940028046e-06,0.002632309756840294,-0.005840776439885638
19031,5.554560764794487e-06,0.002925213146357865,-0.020756321995732397
19032,3.266268952192881e-05,0.0047623214710337996,-0.023151986560543614
19033,1.0232516203228945e-05,0.0023627726101220184,-0.017941264507611417
19034,7.353585379143231e-06,0.002256187930243105,-0.027720255920479327
19036,1.0432649590721116e-05,0.004946103482449598,-0.02709628267325058
19038,3.565217540268797e-06,0.0031546816706438255,-0.0032367066867577577
19040,2.9586014577805684e-06,0.002607972545096781,-0.004358499651242604
19043,1.1638024233100973e-05,0.0020766996304412244,-0.015306306808989142
19044,3.0208218496149666e-06,0.003256538791376643,-0.004026279093350388
19046,3.763990241378515e-06,0.003459730650318778,-0.004351821499915032
19047,1.8196675436730225e-06,0.0023913425650425608,-0.010232558468153463
19050,1.593561996759723e-05,0.0027748991500949143,-0.013293817235452095
19053,4.386974480059266e-06,-0.00046685851069897655,-0.034183434528905515
19054,5.059931683193599e-06,0.0024952774698621142,-0.005109220912640455
19055,9.35048742307305e-06,0.008757080776984623,-0.009680916407213037
19056,6.11581576014366e-06,0.0024649444929160194,-0.005379229191460061
19057,7.3696361342289425e-06,0.003840453988017412,-0.04264485739522936
19060,5.410767706358486e-06,0.0024089081481167974,-0.0062111048247092205
19061,2.5727506420868632e-05,0.0015738897285828449,-0.06133346926260182
19063,3.0280027719378968e-06,0.0033729551622053906,-0.0028907529845296517
19064,2.231345010002536e-06,0.0030254355864083983,-0.0028459769077954235
19067,2.0863809719787213e-06,0.002325908974708041,-0.004898202388547307
19070,7.117020793014159e-06,0.0031011155370751983,-0.009873098365652424
19073,3.879660800052667e-06,0.0028780219737861578,-0.00541084450629398
19074,1.2616132648915687e-05,0.0021527760950439197,-0.011490751136985975
19075,3.182651951353673e-06,0.002846366697123626,-0.026286609871274808
19076,8.742356732708747e-06,0.002176496562345015,-0.01174150416478137
19078,5.87008057626842e-06,0.0023196779476642813,-0.008905039183047293
19079,3.976297835382699e-05,0.0009694831576593134,-0.056702870901706844
19081,4.531391011975824e-06,0.002592005701356886,-0.005593755139259432
19082,1.7593305412957483e-05,0.007583440735953873,-0.03024280999555847
19083,2.9694338371677537e-06,0.003556559057986346,-0.0029564549681646277
19086,4.125070579207095e-06,0.003247406158366313,-0.0048212533302336965
19090,3.7221376395147535e-06,0.004036743252489989,-0.0058418071223473944
19094,2.40403729318201e-05,-0.0004979231577682766,-0.024398056866512346
19095,6.072067254970721e-06,0.0028260725534977535,-0.006286005311478827
19107,1.117244209796621e-05,0.003322543037450912,-0.010918291490203149
19111,4.2211373734194305e-06,0.0034471699733883807,-0.012593431120654445
19114,5.789198047532622e-06,0.005183011927500743,-0.00960249757117161
19115,3.835386886508831e-06,0.003015254038215713,-0.00418660684680405
19116,3.7529278359076326e-06,0.0022166532844668406,-0.0053016403479081336
19119,8.181360478456011e-06,0.005488776026266332,-0.007004979132783239
19120,3.375414508750523e-05,0.006117589505964343,-0.04741260341809237
19123,1.0725720360507818e-05,0.006850140845548198,-0.0056280916187681045
19124,1.7784445600126945e-05,0.011980830554983371,-0.020180303024425084
19125,1.1230760797257674e-05,0.01032080074996239,-0.0028135215917731893
19126,1.7324046359260342e-05,0.0050420655010750505,-0.030601254788436363
19127,7.6081869170245395e-06,0.0027433454973757538,-0.017004767695639342
19128,2.5175246327975218e-06,0.003431026297446344,-0.008455896705801007
19129,1.2293085821714084e-05,0.00272624861095633,-0.014313044387054918
19130,2.8459867842232002e-06,0.0010678597287469935,-0.018974124414097297
19131,0.00010418269219460384,0.017282581280422923,-0.04284758752150354
19134,0.00010609624462006544,0.012611974044526119,-0.12724084168527494
19135,7.465931947707946e-06,0.006640109421960054,-0.012540121445421415
19136,8.339474793961496e-06,0.006896392879833762,-0.024855449541304846
19137,3.276418050900494e-05,0.005691861313806377,-0.020949506500731043
19138,4.1330177355433575e-05,0.005864737314731778,-0.020317335696451184
19141,4.250221470218022e-05,0.004687268170102197,-0.019541812150887634
19142,0.00012242776864684597,0.015198402271893063,-0.032486901948500055
19145,2.0395684365290156e-05,0.012554688972164933,-0.004852056427660507
19147,3.7062914412899696e-06,0.005529543107797886,-0.0037449561904801167
19148,8.710024745114304e-06,0.006354871888535859,-0.035457381471794766
19149,6.881382599773706e-06,0.00882756983883892,-0.011466673214973723
19150,1.1236039896261903e-05,0.005514543357091768,-0.012024052622137923
19151,1.6178556402863138e-05,0.00456828211257064,-0.013462359453432698
19152,4.305300280081844e-06,0.00771098345590178,-0.009446621245664446
19153,2.30597841733709e-05,0.005965681524209519,-0.030149670871004734
19154,7.073112914640474e-06,0.005925335928826959,-0.021642774272002563
19301,5.30796695890214e-06,0.0029698156719925374,-0.00920679712265687
19310,7.611294839608242e-06,0.001811823848532988,-0.009172236323068128
19311,3.017212350160394e-06,0.0025883342097332116,-0.005683842784210026
19317,2.8102913420912464e-06,0.0028884732073863055,-0.003245054580316297
19320,3.7102200986482643e-06,0.0019168949102153188,-0.005074242261697642
19330,5.490909421040212e-06,0.0023749162540563124,-0.006684745923698273
19335,1.3087943939476128e-06,0.002833822880949646,-0.0011575234641834538
19341,3.915839953476209e-06,0.0036034746786057174,-0.003083474408025147
19342,2.5208246225680582e-06,0.0025672798135512737,-0.003930019062454023
19343,2.99362410438024e-06,0.0027006593265364513,-0.00410239337602089
19344,4.211394558588227e-06,0.0019441616936891905,-0.00563305864588295
19348,1.7873419530317411e-06,0.0023803870921264704,-0.004580900483300851
19350,2.836710384735287e-06,0.0021159173161195807,-0.00431876082708041
19352,2.392797764176884e-06,0.001786083757342761,-0.003745292108175343
19355,2.45851839401103e-06,0.001433986830901501,-0.008267821137247743
19362,4.838271756735026e-06,0.0025266806620058923,-0.005781684009358801
19363,4.344368773318257e-06,0.0025990707948310905,-0.004822673541167656
19365,6.380953822002574e-06,-5.965230361913316e-05,-0.009445288264839393
19372,6.8527739463976676e-06,0.0012468931843159477,-0.011156079245308101
19380,1.6775834287161118e-06,0.002705380273569362,-0.003291382007224948
19382,1.2408537510165492e-06,0.0029453132847483813,-0.0012467621141662724
19390,2.7568596843632866e-06,0.002136428376702005,-0.007027809106968069
19401,8.69011371626559e-06,0.002850734615607092,-0.00980017710062588
19403,3.33914838712801e-06,0.002354220353823573,-0.003137408558080296
19405,1.5148753053167837e-05,0.013330238960001748,-0.03993556115631888
19406,4.458982407872422e-06,0.006271582736315764,-0.005631871898238296
19422,3.0021989847166305e-06,0.0018537707189398179,-0.004636949350640159
19425,2.484370721277306e-06,0.0013428693585955942,-0.005916803819634442
19426,1.8588846129620805e-06,0.0034350562462482238,-0.002149328050695977
19428,3.223873642212584e-06,0.0041594568023984434,-0.0031234509268578585
19438,3.5353528127753837e-06,0.0025061927994840553,-0.004001622328141419
19440,2.7566560905468707e-06,0.002463518783603923,-0.003776065312069155
19444,3.488008512115996e-06,0.002847346070412788,-0.00567537721710777
19446,2.26046787170773e-06,0.0024513770892500898,-0.0034410954275275797
19453,1.237841086011342e-05,0.003676197774664227,-0.012478546755629679
19454,2.5685637316903265e-06,0.003041553219573607,-0.004277788244239812
19460,2.0211164988211675e-06,0.002563666826809754,-0.0024874350461668742
19462,3.964076173752132e-06,0.003966814117864596,-0.00459492209924203
19464,5.126205801193448e-06,0.0023001136183292063,-0.007379549725348996
19465,3.3363878772587647e-06,0.0020094910703235967,-0.005625742769765186
19468,3.3260727723873208e-06,0.0022936268355719202,-0.004585733246801651
19473,4.683977528608287e-06,0.0023970848654914696,-0.005641825434870109
19475,5.50191659007039e-06,0.0027897136617898223,-0.005138936223324719
19504,4.898002957393763e-06,0.0033481815431514027,-0.010253501954109378
19505,7.15266060650358e-06,0.005218257138608465,-0.0276954930929467
19506,4.022806391885877e-06,0.005299526250714698,-0.004392324012908126
19507,1.0884935167613685e-05,0.002170348232413457,-0.011927827620891075
19508,4.4231463824908555e-06,0.001938507048936826,-0.0065005374656234025
19510,4.009082578022693e-06,0.0016509077594747978,-0.006056426332503624
19512,4.119911543152492e-06,0.0040846806221893645,-0.0068608289157037015
19518,4.967454933739458e-06,0.007692591995795877,-0.012922774652349225
19520,4.937457095539424e-06,0.003944403318937918,-0.034324506326857164
19522,4.329511295063757e-06,0.005063346436013488,-0.01241027015130713
19525,4.000350807696505e-06,0.0025028182882154623,-0.0048306350533126475
19526,4.440457374926237e-06,0.004100495559168592,-0.008685254671451852
19529,1.0188641022112678e-05,0.002272086035408445,-0.01063346718832676
19530,4.590739997552077e-06,0.0023076476026000488,-0.005692516721255116
19533,4.611721894953583e-06,0.004391392985472182,-0.006246787337641585
19534,1.2365578260635333e-05,0.003182534016036328,-0.010997325768295003
19539,4.782343463622598e-06,0.005146969480086547,-0.0067519166681538475
19540,7.2116150818054145e-06,0.005769250593704469,-0.008685185264792976
19541,7.4850407929392436e-06,0.0022285864798581106,-0.008903758438903672
19543,5.835828663124897e-06,0.0031929841763442463,-0.007436789545146986
19547,7.52257007645636e-06,0.010988892804912184,-0.011618537147887017
19551,7.1255843455337225e-06,0.005603066658284635,-0.00886919836566018
19555,1.3219933980960376e-05,0.008892815353627426,-0.024772922554407283
19560,5.1518894902989835e-06,0.005240443757055826,-0.007173332921932144
19562,1.3445034917000651e-05,0.007094471982878229,-0.00979597819404803
19565,3.696150848702829e-06,0.0044644088034588025,-0.0033005021521547756
19567,1.1995381043249843e-05,0.0024106134695665075,-0.011051735389371488
19601,0.00015169146168013333,0.02065122330916625,-0.07043235771293423
19602,,,
19604,0.00010446420295738599,0.03104873731812489,-0.04344184339246367
19605,4.287522301285997e-06,0.006325287745155009,-0.0014344207983671812
19606,3.799041802390354e-06,0.0043330763156770435,-0.004799683087190369
19607,3.630756831357054e-06,0.002901219259986979,-0.0038006692438965722
19608,2.696452630901336e-06,0.0020451244524712195,-0.006373614510676708
19609,4.033039359959451e-06,0.0051729417097820226,-0.003577687573634531
19610,3.090103360968358e-06,0.0024763182804196774,-0.004985087002648534
19611,1.4062241564098823e-05,0.0029401372036323772,-0.02661198963979624
19701,1.4007023225964197e-05,0.003612151697333103,-0.014247084640488355
19702,1.1605576930722254e-05,0.00492539536012561,-0.01732579411194022
19703,2.950113307376091e-05,0.00349352396335084,-0.022679441760272367
19707,1.4966053936904199e-05,0.003126480241700701,-0.017109188001139457
19709,1.48929535044597e-05,0.0032374472230107345,-0.013266283005620516
19711,1.2523985935583613e-05,0.0030117520268121275,-0.013979638305315286
19713,1.4653338334772926e-05,0.004209196080087221,-0.012384431709827257
19720,2.0848930390233085e-05,0.0063254938103046165,-0.014989867591497005
19734,2.4258078954365795e-05,0.004153551017928614,-0.017397354290990083
19802,6.98808461730367e-05,0.0032857494753029274,-0.03014663186230539
19803,1.8488639827568965e-05,0.0034242348902923585,-0.018842284205519255
19804,2.1436397415368734e-05,0.00415238880058833,-0.014426371454411243
19805,3.634865381654408e-05,0.0034989371690494,-0.022358335476584282
19806,2.3710103194610072e-05,-0.0002281546759192051,-0.022989139196681142
19808,1.624564790435914e-05,0.003369641539056262,-0.01905997862654318
19809,2.3767890095584137e-05,0.003815107470284343,-0.021396194810584575
19810,1.0320491909658209e-05,0.003014187290856593,-0.013933374301922345
19901,7.887713551033335e-06,0.00896962811338761,-0.019947259907392028
19904,6.012085093874353e-06,0.002014918591045491,-0.00887445751179361
19934,6.12010396022787e-06,0.002058186417996913,-0.007912155611701137
19938,1.2409069001791244e-05,0.0039307804374640815,-0.009697779907448132
19939,1.2843090829780236e-05,0.0028693107941476716,-0.011390242826929029
19943,1.0754071195133284e-05,0.0030077963267915483,-0.00895839493595774
19945,1.4111318724305599e-05,0.00034753885681605197,-0.016071105573990135
19946,1.6637424033857293e-05,0.003546549629990732,-0.01498774201527804
19951,1.5665317188625154e-05,4.271423176276614e-05,-0.01591016905760305
19952,1.5710539642476247e-05,0.00434337399515641,-0.012427121433291827
19953,2.8380514514934153e-05,0.0034469911072306015,-0.017630674854276933
19954,1.7604505371486378e-05,9.390572470085623e-05,-0.01944153611338046
19958,6.418358959401804e-06,0.0019197490167615927,-0.008297437826752626
19962,4.6718377536019956e-06,0.0018528813702127123,-0.006572268184146756
19963,1.1600636047972425e-05,0.0024951106302578746,-0.008523762153956735
19964,5.268537276577236e-05,0.004886394862048978,-0.02425098896622289
19966,1.2509644183907416e-05,0.0010088272460020782,-0.01349166378555487
19967,1.125960175860174e-05,0.002457675662818607,-0.01034424242658288
19968,1.2547267610496819e-05,-5.694774714056743e-05,-0.01620900916960578
19970,1.5869508098525436e-05,0.0023988378509622946,-0.014486024545796174
19975,4.7464787647835705e-05,0.002640656063933869,-0.02513609464080643
19977,6.9100209504066765e-06,0.0036450083670002955,-0.004691944443713399
20019,6.78118672245738e-06,0.00907496490815538,-0.003173608153542911
20020,7.666418667156721e-06,0.008602308137283795,-0.002287938191190896
20032,1.6673887371584573e-05,0.009175891144188746,-0.007479709694224178
20109,1.945533078946371e-06,0.003387676022291772,-0.0021868593132120923
20110,4.598153049197605e-06,0.0027975552872980558,-0.007185678309745914
20111,4.346706488924189e-06,0.0034289339616543,-0.004206746803996556
20112,2.1401565130833857e-06,0.002385888508270979,-0.0032306054126489143
20115,9.583463105039788e-06,0.003294687850290851,-0.009262828184317593
20119,1.3797942066110693e-05,0.003087046571070723,-0.011365128330532671
20120,,,
20121,2.3734420420333014e-06,0.0022813325074312785,-0.004920831252555356
20136,2.6353951025341064e-06,0.001923290557093083,-0.005273980906346305
20137,1.1019740445547809e-05,0.002723556174607682,-0.010821300035659747
20141,5.088219027348363e-06,0.004061117311708296,-0.005300236170345528
20155,2.2092504068083837e-06,0.0023333254370392904,-0.0037915805544453066
20164,3.388075354283036e-06,0.0033882250820570035,-0.0037209805741569898
20166,3.7078194008881805e-06,0.002289906936787077,-0.004666167172548516
20170,2.5310039543773504e-06,0.0019065512188696028,-0.004191416567429184
20180,6.0500598464578706e-06,0.0032039054985194717,-0.006025597862531262
20181,3.53611836442656e-06,0.004590601217175092,-0.0036263546128625203
20186,5.803327948719224e-06,0.003604644647380351,-0.0077019822432972925
20187,7.522794261241143e-06,0.0034224935633260034,-0.007460671160801616
20198,2.2676172327258465e-05,0.0032622733130842135,-0.01696055607622895
20601,3.6377663942104762e-06,0.004410144206417213,-0.0032796488002415037
20602,6.251409449700425e-06,0.00558382607075451,-0.005450383937515767
20603,3.910605620381228e-06,0.0038356456463997613,-0.004027084205605331
20607,5.801288304070072e-06,0.004263110813390277,-0.004818883263294439
20609,2.496664583188893e-05,-0.0008269033431529238,-0.025887138141490584
20613,8.315053133297723e-06,0.0030848657973483666,-0.006448012557849118
20616,1.8101714514682265e-05,0.00382896321014391,-0.012361717450834829
20618,2.6360661964892954e-05,0.013365228725155514,-0.0460752440358785
20619,3.970908917125772e-06,-0.0029585868919335605,-0.03508940020897746
20621,6.44212096443692e-05,0.009480331463620196,-0.10271406193112939
20622,4.93336414695448e-06,0.002886569212322484,-0.005128098184088203
20623,9.395214628019043e-06,0.0046952198438374605,-0.008142083241235897
20625,3.820053127211289e-05,0.00034123098564568517,-0.02865367353860136
20634,5.749318010908708e-06,0.0014272282115178681,-0.010797057754201112
20636,6.048703639979783e-06,0.00036161290395529986,-0.028087553012533784
20637,4.174040727384622e-06,0.002070833490367646,-0.006591465843617801
20639,7.392391567444694e-06,0.0016247351107750803,-0.008651484543998342
20640,1.1822985929481368e-05,0.004159771159498923,-0.013387176725429125
20646,3.0898732303897147e-06,0.002366948842376886,-0.00466147492125843
20650,3.844397263306301e-06,0.0020482239502559525,-0.011634246209785948
20653,5.465893054630323e-06,0.001320427588526557,-0.01588014291551855
20657,7.797519162598608e-06,-0.0003502633623878346,-0.02575150822172682
20659,4.135834209347279e-06,0.0035413144101901885,-0.005950191724820083
