,sigma2,predicted_mean,lower_conf_mean
22601,1.5183983689049085e-06,0.005554455815302598,-0.01634440890266379
22602,6.4497965565052885e-06,0.0027381288439367805,-0.021607555835917953
22603,7.262488559377154e-06,0.0026331222353488644,-0.019288502277418563
22610,6.742480256110218e-06,0.00010035767900579873,-0.016641785741985597
22624,9.760000817840873e-06,0.00625186033528151,-0.022470079679352557
22630,3.832102693614014e-06,0.001820607976657729,-0.022758453541282607
22637,1.35360837840358e-05,0.0029219686356953367,-0.03064079674261626
22642,4.322848275737681e-06,0.00401798499965901,-0.012856968610778473
22644,6.284232529918108e-06,0.0019345666450389634,-0.012037965681865949
22645,9.439455879562108e-06,0.0021568922343035216,-0.020803478000519435
22652,5.678345433772683e-06,0.0024745408864433206,-0.013952185089606202
22655,8.012650086307015e-06,0.00403137589113564,-0.02221100871127261
22656,8.561020024835925e-06,0.0023548565420028205,-0.018039156890659328
22657,4.827069519804014e-06,0.0008322555135288314,-0.019373249454924506
22660,5.082599113264992e-06,0.001962884277977888,-0.012675846331165173
22664,5.1449560458420765e-06,0.002096095440113902,-0.015266529565609425
22701,1.0258212859276538e-05,0.0014655365691093852,-0.022958795823080955
22712,5.842659516955335e-06,0.005759316624871114,-0.014566947782902708
22713,1.0271684821009515e-05,0.002873448456246983,-0.021944929379387777
22728,6.014060598416172e-06,0.007470151695037339,-0.017820977973326144
22734,8.768772485585935e-06,0.007286198439018723,-0.022364767484254002
22735,8.1547980918175e-06,0.003029438158046602,-0.013985140954171239
22737,1.1102328115094505e-05,8.554441950697935e-05,-0.02814765240859566
22742,8.482619404373723e-06,0.005574015895295015,-0.019932875615319763
22801,1.924865509672764e-06,0.002658889272952344,-0.00839095096176129
22802,2.0092177876801255e-06,0.0018236890552423444,-0.009510831369282343
22812,3.282887184796351e-06,0.0020414183068665323,-0.011934168317966933
22815,3.1960236667123433e-06,0.004954220893191141,-0.014421277952664159
22821,3.084321234648714e-06,0.0024202519305600015,-0.015659809537107296
22824,4.9013580856468084e-06,0.0025175444048596766,-0.013993175818336784
22827,8.281218274305976e-06,0.0034282116485976058,-0.01913530171855644
22840,3.969410580224411e-06,0.0018368601988449334,-0.010776973413912814
22841,5.473197648678691e-06,0.0019554905001462016,-0.012247284059203894
22842,5.646743400878565e-06,0.0030967813467424033,-0.012670537949083254
22843,6.055236896730058e-06,0.005627452089915668,-0.014135822305938085
22844,3.862031989491473e-06,0.0012479390515970023,-0.011477846588883922
22846,2.707115745492391e-06,0.0017530681264343083,-0.01585630239913894
22853,3.885710546662577e-06,0.0005900407507663006,-0.012034226692265759
22901,6.5643241136708405e-06,0.004993144130594724,-0.010985778966374723
22902,2.7427337008101488e-06,0.0039031765871753096,-0.015010145811095605
22903,3.6787612397822916e-06,0.004508451093808044,-0.010710060755199756
22911,4.190296443246514e-06,0.004172021330624474,-0.01091930228006861
22922,1.3111338569271116e-05,0.00799580722305598,-0.01872408523096671
22923,3.971623891114825e-06,0.0019103593812972413,-0.01917793863897937
22932,7.279651684696654e-06,0.004046825035096028,-0.016865060291371994
22936,1.0249853729428978e-05,0.0043229266190895465,-0.018046170045542057
22938,4.354151381756533e-06,0.0040101478081659035,-0.018174569475764034
22939,2.0608619443217633e-06,0.001878029067992971,-0.009136982660633997
22947,1.0409414338724446e-05,0.005837394098435034,-0.012648880957240096
22949,9.360239081453249e-06,0.00153394145421612,-0.021071519318135886
22952,6.427624003148676e-06,0.0030429946142314307,-0.015052331146908288
22958,4.5665821796283065e-06,0.0020495001516281715,-0.014788713650256071
22963,3.4489517541782865e-06,3.691371083156119e-05,-0.014326282575716363
22967,2.720693665533094e-06,-0.0022095616630794586,-0.021716574268138566
22968,2.382563001881067e-06,0.002299212401640211,-0.01707199481859016
22971,1.7578798072494653e-05,0.03735586754385015,-0.005383002012017243
22973,3.1134136346445495e-06,0.0016304909038239092,-0.013610648568961735
22974,4.155262418921539e-06,0.0026235745274494366,-0.011595518674967926
22980,2.245275980066902e-06,0.0026234860121073867,-0.014012177073082978
23005,3.596767010347499e-06,0.0031677492240520097,-0.009259732966034561
23024,2.2947530226954743e-06,0.004136952073161023,-0.013943848600369768
23039,4.048543441519637e-06,-0.0005533566957674366,-0.014726952041695036
23059,1.8501377739077572e-06,0.0020801028152893277,-0.01091610142661419
23060,2.5488183981540267e-06,0.002409736951110647,-0.0088295308777302
23061,2.2008964032033634e-06,0.002594884771344832,-0.00943840200610747
23062,2.915069565626258e-06,0.0032938490310586094,-0.012478877907580522
23063,2.5846590362572224e-06,-0.0015648301241013149,-0.02009322144088708
23065,2.6987105270469572e-06,-0.00017731205933000898,-0.01226249347719286
23069,5.9616400711431714e-06,0.004062039630402501,-0.011629404592793918
23072,2.109768792093483e-06,0.005514949221818633,-0.012054126867915935
23075,1.491803156217543e-05,0.005859699406311735,-0.013865848228317573
23084,7.517560623263549e-06,0.0029091908844882624,-0.027916139830379987
23086,6.616254887318251e-06,0.0044867242170107775,-0.015542356887044544
23089,6.8452878940535925e-06,0.0035979377860505964,-0.015894599331192052
23093,2.9942504346835554e-06,0.003299326016325534,-0.014359269015354427
23102,2.1247446358617662e-06,-0.0009248732018100101,-0.017952090827132665
23103,1.5758195917627439e-06,-0.001481281986394953,-0.01915996498485386
23111,2.5777893639493433e-06,0.0034329348583243082,-0.008994608055510868
23112,2.4509638566211285e-06,0.0022882874284050007,-0.010400662935518012
23113,1.359296717839782e-06,0.0012524935703008692,-0.012085762280491266
23114,2.2629428117752803e-06,0.0037207763134210594,-0.008889995008626429
23116,2.9847078621015537e-06,0.003931420574072712,-0.016179637209059274
23117,2.8441784027944623e-06,0.004914423754619067,-0.015261532950947076
23120,8.723885687321316e-06,0.003971740756157806,-0.017202036401325903
23124,2.8495736100317248e-06,0.0008734045183410842,-0.012691953531662076
23139,2.492384398696713e-06,-0.0007608902428179301,-0.024267613523782375
23141,1.465613752095186e-06,-0.0034227545385795946,-0.01889854663741098
23146,3.8096528373135543e-06,0.0027944747107091386,-0.010191895682588924
23150,4.54828185973484e-06,0.004971622181470385,-0.006823052066776909
23153,2.728375530897628e-06,-0.00018717276941698717,-0.014012243861988538
23168,3.7490599087478217e-06,0.0025809436256530754,-0.015716086148749905
23185,2.159113089069806e-06,0.0019197976938568416,-0.02778126969810411
23188,2.902504165241351e-06,-0.004723638744410228,-0.03423163751396486
23220,5.050340344725586e-06,0.002641630396222227,-0.015902993726503434
23221,2.412278096656958e-06,0.003917491561353957,-0.009959079966007678
23222,1.8360172349411388e-05,0.0015412571428389359,-0.024601325397467746
23223,5.680449885500368e-06,0.0013807982005662645,-0.020440023200347872
23225,4.083958640335136e-06,0.0042102833013655345,-0.019169146609100594
23226,2.1061957991486403e-06,0.002356269538808901,-0.014332050956946726
23227,3.732023342391684e-06,0.0028795336061386363,-0.013212201216023012
23228,2.7143671764340563e-06,0.006383465875321081,-0.005270876718213888
23229,2.833494797838175e-06,0.003528082811445304,-0.008490348727633353
23230,4.535335955876018e-06,0.006141677309077471,-0.005274549158172867
23231,3.683961131113097e-06,0.0037029768552386965,-0.007182970777281332
23233,2.120018178691548e-06,0.0028520531889095427,-0.007034302763984683
23234,4.739664893142214e-06,0.004446872935797681,-0.015535633102928647
23235,1.8524290352227648e-06,0.0011391579786969469,-0.00914251321607973
23236,2.0004297065206795e-06,0.0020968511991565934,-0.01211840329439144
23237,5.340809738501224e-06,0.001729557535092521,-0.0155127144280482
23238,2.2218354638303875e-06,0.002052808091616337,-0.00976579011837588
23294,2.804029705783986e-06,0.004256195221846006,-0.007616474392243071
23314,3.2194067548902687e-06,0.0016619734678028414,-0.011445568147290591
23315,1.0936808495111502e-05,0.0032586524901495315,-0.014779273676961057
23320,2.5771920148321363e-06,-0.0011079958263431333,-0.016790501226286524
23321,2.92380708983794e-06,0.0008842081001396219,-0.014069127329177958
23322,2.136750527933548e-06,0.0002105604561295198,-0.017623365382422262
23323,2.003029225019496e-06,6.551411517164179e-05,-0.01370504796793731
23324,5.307290440762155e-06,0.00025507225220400254,-0.016611100462784894
23325,3.8025140616129466e-06,0.004963026290044737,-0.013504007692001494
23430,3.0319030510786613e-06,-0.000481148935775789,-0.01582860340949731
23432,4.312731655111802e-06,0.00550970563697059,-0.011205888655705711
23433,3.6633596179865375e-06,0.0013747080009212285,-0.01566385213956771
23434,2.3608825611763754e-06,0.005447295618928513,-0.022641879838259344
23435,1.5407307541140448e-06,0.0024807375822306437,-0.02156585484721151
23437,9.234290341773205e-06,0.0028990626015714368,-0.015619277534438076
23438,1.1976758501645465e-05,0.0027597029580110326,-0.01824644207744689
23452,2.514557189909048e-06,0.000486331627902308,-0.019000011133823914
23453,2.2545150744995487e-06,0.0012869258287515326,-0.013720380912783665
23454,1.840968221215729e-06,0.001631132372503775,-0.013781818901873747
23455,2.271928932529018e-06,0.0025582429753311636,-0.01357859446183377
23456,1.6742223293980079e-06,-0.0001217286887284245,-0.014267303524785339
23457,3.948129942335795e-06,0.002851510054653585,-0.015576507748743267
23462,2.5014371765347934e-06,0.0023231062958465535,-0.01176027863061595
23464,1.947649097957158e-06,0.0004136283015572477,-0.017146360308861252
23487,4.550797685277268e-06,0.003920039305795087,-0.014803790042899195
23502,6.707589642026911e-06,0.0030916206368114016,-0.01802949202470163
23503,3.8854334315400436e-06,0.005822617476593252,-0.012753216594844184
23504,2.2599902916070604e-05,0.004467531675106103,-0.019447484995900637
23505,4.587112778685334e-06,0.002395371855026124,-0.015331526623902463
23507,3.0475161497747904e-06,0.0011275157470080478,-0.013356317241430247
23508,4.010807040994442e-06,0.000827621243910347,-0.016418550386734128
23509,1.284853087728968e-05,0.003171286787656899,-0.016744743403141867
23510,1.3302331589931124e-05,0.0005855428133876204,-0.01975052638577201
23513,1.1656066063181877e-05,0.0036680815484545284,-0.02761480061237899
23517,5.138983076050401e-06,0.0008360413901791241,-0.018052540461557263
23518,3.3013559718228357e-06,0.002718002144732592,-0.012655956691705682
23523,7.17778554110673e-05,0.0035537798149243255,-0.03500039848947756
23601,3.2229388650783263e-06,0.0018577041629122741,-0.016645598415692048
23602,2.9743277622293034e-06,0.0008756075318454668,-0.013668149609875228
23603,6.973655728241973e-06,-0.0003343156760469514,-0.017364927673770885
23605,1.2315112403491637e-05,-0.0015937868718983415,-0.02234250219665822
23606,2.8701268765978536e-06,0.002535297593877236,-0.011073387044946873
23608,3.3886593151786644e-06,0.0018003307945487891,-0.01136310943248305
23661,1.1220762950616949e-05,0.005651718938102275,-0.021764790436809265
23663,2.2521863449575487e-05,0.0023388955475544685,-0.021441260294034047
23664,9.04242025836669e-06,0.0024130320089633885,-0.015904256908707642
23666,4.606629331479277e-06,0.0029600879237744794,-0.011055690904518427
23669,4.718434209775429e-06,0.00405900041758657,-0.011326917866676823
23690,2.991911049009866e-06,0.003072256194902261,-0.0076339169553245375
23692,3.1573093003954993e-06,0.002247373682191048,-0.012101913024024625
23693,2.799352835059347e-06,0.0020198641154668064,-0.009734105808621139
23696,4.5176115866804165e-06,0.002228443852075568,-0.021596506160442952
23701,8.157384651846507e-06,0.0016744215610862317,-0.01500368635951334
23703,7.001464992907053e-06,0.0012615008059096895,-0.014394676318498386
23704,1.435998297186202e-05,0.0007534195928385837,-0.035832752172429275
23707,1.0920622451802262e-05,0.0018384954968357259,-0.017449024951643806
23831,2.652986103697932e-06,0.0026189543681558623,-0.012088468172603875
23832,2.6971920249678716e-06,0.002131353713614986,-0.010307956498395277
23834,2.434222991501841e-06,-0.003644931573320986,-0.01681980257198285
23836,4.427885855796798e-06,0.0033367492191969544,-0.019303528820146364
23838,2.5966906094130617e-06,0.00175533501827754,-0.010732049824844821
23860,5.199413808818851e-06,0.0013597589627142332,-0.015992031804099773
23898,6.274768994494896e-06,0.0031405690282276123,-0.01494302476240781
24012,1.0819698177246835e-05,7.835734454672227e-05,-0.0176130058409519
24014,5.902441886031704e-06,0.000739594829624831,-0.012554242653627501
24015,1.2397779986101521e-05,0.0014123742872957032,-0.015777227738365283
24017,2.042234734616082e-05,-0.000770829594530384,-0.020715062533828203
24018,5.702841073392274e-06,0.0011304951750401608,-0.012571747157882387
24019,4.493324111642635e-06,0.0016433049345473201,-0.014815980324862223
24059,6.004198104090064e-06,0.0022983175455137702,-0.01077520879789173
24060,1.3280348170081965e-06,0.004422046272617293,-0.016353547079543587
24064,1.9283592528450814e-06,0.0014473710532771143,-0.00791346770180459
24065,2.9693105460533457e-06,0.003288956072144226,-0.006281873258656613
24066,4.864320351853432e-06,0.0010969222197714783,-0.00956155839537585
24067,7.099692232564388e-06,0.004357033822071249,-0.010016011000636075
24069,1.5965917864530943e-05,-0.0021790200711286714,-0.0211632396740067
24070,6.636770633175184e-06,0.003365325756072096,-0.009586365305530382
24073,1.8900458879357309e-06,0.0018506435905746475,-0.016119821617616104
24077,7.14159121582577e-06,0.0009553103985177973,-0.018027498154803496
24078,1.1145825823819702e-05,-0.0003437164059516404,-0.021162729240054735
24083,2.4924512058123217e-06,0.0021699057795634678,-0.009141297617015107
24084,3.894115889673633e-06,0.0018655510304868817,-0.02191243695739571
24085,1.2975994500772173e-05,0.0006987672948604966,-0.01862163728666496
24087,9.073321782028634e-06,0.013481071950673714,-0.007554041188961199
24090,2.745436267903171e-06,0.002012444596730759,-0.008463239903907805
24092,3.7551325830332545e-06,0.001102220302919011,-0.011388733896202836
24095,5.543637323503859e-06,0.00058721429919823,-0.012596254576352038
24101,3.4038487556954397e-06,0.0008493810239216874,-0.025526492805507724
24104,7.836883719158892e-06,0.0018812166041723426,-0.016125221217308312
24112,1.3393925961046198e-05,5.8402134914235275e-05,-0.023886338590258786
24121,2.0773300355056505e-06,0.0029237912794671203,-0.018984598813608443
24137,1.492809188056348e-05,-0.0016840818658816425,-0.04327563341354522
24149,6.284613039415824e-06,0.007769796749820577,-0.011989458924062892
24151,5.893543139012406e-06,0.001344617192761289,-0.016187772032878155
24153,2.3802762414848853e-06,0.0015817867212775702,-0.008704836583337658
24162,6.468574572581086e-06,0.010742719588600997,-0.008877885039554804
24165,1.6163274767128047e-05,-0.00035482727733347264,-0.025092740283754512
24174,1.3022732367177374e-05,0.0034339041981364597,-0.012878134457057756
24175,1.5452061924627935e-06,0.0009053632740572375,-0.0057512691851347554
24176,4.743333600337353e-06,0.0015035352909332491,-0.023903111301892477
24179,4.410461851039151e-06,0.0022655805738971257,-0.008131991065004993
24184,2.556495061094912e-06,0.001200504867673921,-0.008652699691033225
24201,4.543743208643242e-06,0.0015163271759367674,-0.025249602826273317
24202,4.916228284921344e-06,0.001448403287968763,-0.0133977326666851
24210,3.658787614317983e-06,0.0010535406472051436,-0.018131438818741314
24211,2.1066936851901665e-06,0.0010602147158196465,-0.025561527391538205
24236,7.399718108154731e-06,0.000994150769451638,-0.012239312759127211
24301,5.493709947966692e-06,-0.0005686594278137991,-0.012930022320913084
24311,1.068615031103642e-05,-0.007600420561194978,-0.029956870061426603
24317,2.324158349024243e-05,-0.0017481691822149468,-0.022612732881956192
24319,8.619909280642984e-06,0.020942292916047066,-0.011880246880611785
24324,7.544811251677256e-06,0.0010783952513168792,-0.015712538083975054
24326,1.5357335824615335e-05,-0.0015307126203029675,-0.047323346623940554
24330,3.4420614334150946e-05,0.00022851011813833702,-0.028149887495339677
24340,9.589567454759315e-06,0.0027012267342819475,-0.013549820116985793
24348,1.7868410183437857e-05,0.0017890910043580506,-0.027911958657437397
24354,4.841248734914078e-06,0.003911624440963308,-0.01687137233272162
24361,7.341717550565671e-06,0.0024818020570289896,-0.011577556695490106
24370,1.3333416201461854e-05,0.004966855225188914,-0.012653632717107687
24375,1.5000209550643146e-05,0.00107527164708855,-0.018801601964196505
24401,3.894041492732669e-06,0.0015996782563751017,-0.014384508291485345
24421,2.6313301142678092e-06,0.0006363467903361203,-0.015212464353341393
24430,1.348602055592802e-05,0.0023165777607472406,-0.019146800560589903
24431,3.9618677023904645e-06,0.0018454595858581411,-0.0126202226705846
24440,7.592974834232928e-06,0.0027860338152370504,-0.010839091886299635
24441,3.965799931653613e-06,0.004322092666843048,-0.01168201362327551
24467,3.294611151678525e-06,0.0035735311657543348,-0.021713596795371385
24477,2.543226355335625e-06,0.0018044421983973576,-0.007936172345502592
24479,5.031718621244476e-06,0.002669411382209411,-0.01313487714875388
24482,2.9175818709919005e-06,0.0019214961117173302,-0.011136758329845665
24486,2.3334499900787265e-06,0.0004203471165042661,-0.015899259989347787
24501,7.273568843024371e-06,0.00211475520507825,-0.011380443314217796
24502,3.020333736204002e-06,0.0016766480517585107,-0.009239849570442929
24503,3.4619523430395726e-06,0.001974027012051912,-0.007800825038616797
24504,2.157326707583297e-05,0.0007201896449894756,-0.02043906986271999
24517,6.911586155402044e-06,0.002339828040973519,-0.014103693915849124
24521,3.7859960880006734e-06,-3.5507469293694336e-05,-0.022580318469996443
24523,3.919855157065335e-06,0.002827052171175239,-0.009976590582458894
24527,4.870538673906338e-06,0.001378191240308587,-0.021862558783248512
24528,1.8727585615932265e-05,0.0026103495752570686,-0.020377544195260562
24530,1.4358401304800626e-05,-0.002752149992247582,-0.021612137677531236
24531,5.028541061084174e-06,0.0004169698499819932,-0.009999773562950481
24538,3.7220996752920062e-06,0.001879505919495837,-0.013238779386932914
24549,1.1782943396365288e-05,0.00022774207529512828,-0.012283962151593242
24550,5.128678624162962e-06,0.001954604514363632,-0.034225030662311084
24551,6.395615784351215e-06,-0.0012237021237766724,-0.022019428681732407
24554,9.920676402783026e-06,0.003189156201171872,-0.012982613447913757
24556,5.889350110584414e-06,0.0024487315931752142,-0.01386629946185115
24557,4.3797251618115e-06,0.0017024272501204312,-0.015535259634832925
24563,1.207251296240868e-05,0.001378033556220148,-0.012081163807678853
24566,1.642904777371305e-05,0.0013620316443302596,-0.014527953866012548
24572,3.0013756170806847e-06,0.0008242000385610701,-0.023074044159926557
24574,3.8757360985752695e-06,0.0006473309239504628,-0.010964705778539047
24586,9.407280533867639e-06,0.001647262971495213,-0.015993811832323616
24588,4.02669444104057e-06,-0.0011936219045550766,-0.018480454653490654
24594,2.8611146202751604e-05,0.001661358923734231,-0.017818907687469267
24605,6.779323763735532e-06,-0.00013474244553815667,-0.016574965941931877
24630,1.1005233311094315e-05,0.00042825646935133207,-0.017212778606953485
24651,8.706773879453508e-06,-0.0007004416314478468,-0.019046934215769053
25015,1.7920897397716e-05,0.0028029314209054796,-0.013509929295602621
25045,1.9674167656357183e-05,0.0031580874912229538,-0.018861679787535907
25064,6.518592143287253e-06,0.0013412652317506448,-0.009894679544600122
25071,8.875246379377626e-06,0.0025530949319770074,-0.010322128345871965
25143,6.547663089875831e-06,0.0021136327227139623,-0.012694855074481252
25177,4.965468001831952e-06,0.0019849985535849665,-0.005822073953435599
25202,8.397544271966444e-06,0.003035043216677907,-0.009385286032102242
25302,1.1623065955604312e-05,0.0009068621373250057,-0.013445786266553454
25303,6.492129362614753e-06,0.001953587436180883,-0.007041316400969888
25304,6.165533110861057e-06,0.0013562266140061403,-0.010052470665236584
25306,2.2487031120292473e-05,0.0021866472720883843,-0.015634214772566307
25309,7.505687074301846e-06,0.002632087456688538,-0.008802792996675966
25311,7.829361455947685e-06,0.0023220538799958003,-0.008474782460987805
25312,1.0133687545166482e-05,0.0026174271152042657,-0.013698848324725722
25313,4.343543394656954e-06,0.0020554000064897304,-0.006558668671813902
25314,3.2881388954989254e-06,0.0009492747167375108,-0.01199781307961606
25315,2.5990704239140145e-05,0.003122309106371481,-0.018889207865991617
25320,1.7689020701138533e-05,0.0018524160950044199,-0.02007877354741274
25403,8.016463890021493e-06,0.003171936883521182,-0.015264947014161038
25405,1.8317562424227255e-05,0.0023133167290691845,-0.019444449274845312
25413,2.1910806870071064e-05,0.0014386781145583605,-0.02183333350918138
25414,1.0692210074995626e-05,0.0004198441789931256,-0.021555958625568257
25419,1.0094499337173581e-05,0.0024871791946687594,-0.020368285830386582
25425,1.1453369169532719e-05,0.00226409537397235,-0.020544686664575366
25430,1.64481831029125e-05,0.0029980154523645253,-0.02086916458859594
25438,1.0463855346182666e-05,-0.0003753337118825055,-0.02080512351000249
25442,7.393333326502759e-06,0.00011404333029808766,-0.01673469874389326
25443,1.0087911414626674e-05,0.0013366113165367635,-0.019007920884911766
25504,8.103647938291953e-06,0.0026070040540899205,-0.008888882826585238
25537,2.2533685959559234e-05,0.0018352319619104808,-0.014804326544770045
25541,1.0544014409337106e-05,0.0015653301937706909,-0.014315756475367132
25545,1.0247253792298638e-05,0.0017469341685155402,-0.013413068876568825
25701,1.1615730259808998e-05,0.001812107196035768,-0.011984034114798502
25704,7.679782189183336e-06,-0.0003409916657247157,-0.013004336721307345
25705,9.882150835653405e-06,0.001708719851231445,-0.010880536706840162
25801,7.628363964990087e-06,0.01948530930012821,-0.00562278768260017
25813,4.890379064018364e-06,0.0036606803329007624,-0.008439406839426606
25827,8.73295761581884e-06,0.010822324892795273,-0.010637738203100638
25832,3.336694036697061e-06,0.003989953978649212,-0.008371339493746773
25843,5.616620658126054e-06,0.0012365799485709015,-0.01132835259420669
25918,6.080418879722198e-06,0.0051539064866355806,-0.008534060247624674
25951,1.6080624065316085e-05,0.0019665484534410554,-0.017252771280977748
26101,5.9877120313770275e-06,0.0009250729990722886,-0.007702922908547844
26104,5.052834591711209e-06,0.0013111515515758967,-0.00619357456992179
26105,4.412667303632748e-06,0.0019241467056444147,-0.005153454081337063
26142,9.2822307334203e-06,0.00019855403507230222,-0.011437137523863746
26150,5.194453888019516e-06,0.0015657978552894422,-0.007194172171350181
26181,3.324997445001803e-06,0.001993425519975953,-0.005629348309940772
26184,7.25023648853669e-06,0.0010503061739236999,-0.008776484206511743
26187,3.549373730351814e-06,0.001946352503702574,-0.004808087578384371
26501,4.819560276954343e-06,0.0034495428377844407,-0.006303258471444864
26505,3.788488083736607e-06,-0.0005998392178592223,-0.011080255181916642
26508,3.475010624754835e-06,-0.0009838331109166853,-0.012808816655342206
26541,1.8824168959924256e-05,0.002501505739000083,-0.019351725777424778
26554,6.976464708445688e-06,0.0023422176373538183,-0.008628228367499739
26570,1.7372170183428797e-05,0.0038084185393777244,-0.01312279363323354
26571,2.2449125968991065e-05,0.0020841694518672293,-0.013420807180771792
26582,1.0587777164349648e-05,0.0035947026141740384,-0.008312709153123153
26588,1.3929210274006706e-05,0.002983927556052319,-0.01234535827211488
26591,1.834391557702002e-05,0.0025637082355207566,-0.014999879197347127
27006,7.641335047341839e-06,0.0015831800534368214,-0.01645012511587222
27009,4.053071279705828e-06,0.0022980723409600774,-0.0073172976875329025
27012,2.6262274703040457e-06,0.003004462925069683,-0.008785492276813236
27013,1.2026929241213131e-05,0.0030775922787838203,-0.01746222450138931
27017,4.357600572359585e-06,0.0012794890168677728,-0.007147256491407984
27019,5.251378211146214e-06,0.0017205929957209696,-0.017336174858751212
27021,1.5473060865062147e-06,-0.0009184040443496395,-0.015295355488234191
27023,3.6015387469992497e-06,0.0017693552738126386,-0.00910928439531411
27025,6.787387967812424e-06,8.464759011347107e-05,-0.017601163718656682
27027,1.5315658924513434e-05,-0.0013540763282023183,-0.02178973631843757
27028,4.5728516456483035e-06,0.001771382062643797,-0.010603030322903056
27030,3.944583714637513e-06,0.0034185645518221923,-0.006018818416796238
27040,2.552684492427802e-06,0.0009947438862257269,-0.009718164090991044
27041,3.2688159664245897e-06,0.0016631714695628209,-0.007010199096595825
27043,3.3592480509505213e-06,0.005572701278089123,-0.010855057255235551
27045,4.082560494997619e-06,0.0035634480503025506,-0.005701182631884545
27046,1.1098718004887311e-05,-0.0009541661776701023,-0.030521462454309128
27048,4.852833625531893e-06,0.00012390668450106942,-0.013937215196703217
27050,4.142634918471263e-06,0.003435296149897228,-0.010654474877622767
27051,5.74209789296276e-06,0.001755344695700674,-0.010599369450957465
27052,3.5738495300928745e-06,0.0005599241451301011,-0.017121271259224555
27053,1.0165797722230224e-05,0.005253028067589371,-0.011955654210038764
27054,1.9069353343597623e-05,0.003237800785746317,-0.01828502987402851
27101,1.161531070123749e-05,0.007971474651948012,-0.012155369878432609
27103,2.2685775632451743e-06,0.0034114102999257307,-0.005203164126999436
27104,1.917404756027748e-06,0.0014200848686991136,-0.007068232587794524
27105,1.8338001486249173e-05,0.005680898053655711,-0.028069171642895952
27106,2.0827261452038925e-06,0.0008688802972493486,-0.008247602813346962
27107,3.627978361885025e-06,0.0020180651629011057,-0.013062066898579649
27127,2.90749975549272e-06,0.0027228908774396825,-0.0063896492251839096
27203,1.7388237786141153e-05,0.0017458119311583615,-0.015259074179170114
27205,4.711363204151671e-06,0.004148953949718463,-0.01150579912887213
27208,2.8957064486748583e-05,0.005558233190888101,-0.028365825366951296
27214,3.950822672567117e-06,0.0019005178826994624,-0.009499006008418904
27215,3.1388748049595187e-06,0.0013063096664358716,-0.008115273956691304
27217,1.2861450130918756e-05,0.0011362665183309978,-0.014975991473636123
27231,1.4605255768207398e-05,0.00241125558172442,-0.018596977862788213
27233,4.360022941538055e-06,0.002879597598108465,-0.010223171101902812
27235,6.116915174882423e-06,0.0011494222254832913,-0.01165606380432215
27239,1.47476963251856e-05,0.002651948916737994,-0.016367990159290115
27243,5.187306896707397e-06,0.004860699835232006,-0.010305115412239127
27244,3.919040562074093e-06,0.006404553876337054,-0.013114573049667871
27248,2.188808141309964e-05,0.008768331072732562,-0.021348471593600447
27249,6.890093866620203e-06,0.0012051021524065472,-0.01277404838082489
27253,6.538467894692837e-06,0.003973329217873259,-0.008934129552104186
27258,8.293514178588883e-06,0.0025273099707006277,-0.0123263227075396
27262,1.6122884881051577e-05,0.003962673141855884,-0.01417560333337294
27263,5.697997238013378e-06,-0.0002888129488121355,-0.01468715298537367
27265,2.068693856177949e-06,0.0012396639487025727,-0.0058105246388013895
27278,2.7829873456975105e-06,0.0034488329934914746,-0.008275563017261813
27282,1.2806762487187611e-06,0.002025235904998317,-0.005780051037734075
27283,5.2233560029608785e-06,0.002091330480876395,-0.009809198137255438
27284,2.136025689318436e-06,0.0021945074181718514,-0.011267948748956253
27288,1.028881320094758e-05,-0.005764975493731616,-0.01826950843939641
27292,5.3210277373400055e-06,0.003788755665794759,-0.009945046280731095
27295,6.982062709544405e-06,0.003495546930559694,-0.011038322237612705
27298,8.58193660255196e-06,0.003511008861524301,-0.011516086992673412
27301,2.4138395986778004e-06,0.004448447310532778,-0.008868604314745045
27302,3.1406892120109137e-06,0.003404422088362357,-0.008201435812433228
27310,9.58449734079425e-06,0.001992931117746093,-0.014494272862964456
27312,2.5489534286065236e-06,0.006807796176818258,-0.014009381101080553
27313,4.030229669709163e-06,0.0019074910101480721,-0.00800479763875399
27316,1.036620304510487e-05,0.000750410911997777,-0.013791035199231022
27317,4.301611230384684e-06,-0.0007865195687704173,-0.01623583678366425
27320,4.284790566086132e-06,-0.003909327393199348,-0.026398156605565232
27326,1.0244284827594536e-05,0.0029397120214243516,-0.011798329966744672
27330,4.100555581680033e-06,0.0010847628461013205,-0.010114383875207345
27332,5.085441158918486e-06,-0.00030367731682600475,-0.013509720477222757
27343,6.378867912974399e-06,0.0014884579404302492,-0.012906620698186183
27344,1.3430509014378595e-05,0.001920091796593053,-0.01674885088374696
27349,8.400288792458572e-06,0.0042550280249833644,-0.019544109691977615
27350,5.106461907800976e-06,0.0020078050825091697,-0.009916758936432537
27355,1.0218667445111122e-05,0.0020239532077756107,-0.013088000084566669
27357,5.743107704556704e-06,0.004010739071503933,-0.010106620171347946
27358,4.023582802779833e-06,0.002556901753987628,-0.01044733023987281
27360,4.944044917041379e-06,0.0030221353512864322,-0.01687166284062069
27370,4.654910340146946e-06,0.002275777514552979,-0.01372482083650648
27377,3.7987397421682696e-06,0.0017177062178534276,-0.011207175797673613
27401,4.4200846359244926e-05,-0.0025839125851061765,-0.03632097695237669
27403,7.54875233455093e-06,0.0017976873548896368,-0.010024494857033581
