1996-05-01,0.0015349197180842822
1996-06-01,0.0015325673497788017
1996-07-01,0.001530222180766927
1996-08-01,0.0
1996-09-01,0.0
1996-10-01,-0.001530222180766927
1996-11-01,0.0
1996-12-01,0.001530222180766927
1997-01-01,0.004576667027412995
1997-02-01,0.001520912840705435
1997-03-01,0.0015186031771907693
1997-04-01,-0.0015186031771907693
1997-05-01,0.0
1997-06-01,-0.001520912840705435
1997-07-01,0.0
1997-08-01,-0.0015232295405223084
1997-09-01,-0.001525553308837857
1997-10-01,-0.0015278841780528296
1997-11-01,0.0015278841780528296
1997-12-01,0.001525553308837857
1998-01-01,0.0015232295405223084
1998-02-01,0.0
1998-03-01,0.0
1998-04-01,-0.0030487828493601654
1998-05-01,-0.0015278841780528296
1998-06-01,-0.0030627895305457287
1998-07-01,-0.0015349197180842822
1998-08-01,0.0
1998-09-01,0.0
1998-10-01,0.0015349197180842822
1998-11-01,0.0030627895305457287
1998-12-01,0.004576667027412995
1999-01-01,0.006069821367074013
1999-02-01,0.006033200804168359
1999-03-01,0.0030030052597691537
1999-04-01,0.00149812762102286
1999-05-01,0.001495886591582618
1999-06-01,0.0014936522567836619
1999-07-01,0.0014914245866695097
1999-08-01,0.001489203551468421
1999-09-01,0.001486989121577409
1999-10-01,0.002967361227803167
1999-11-01,0.004434597067865198
1999-12-01,0.007347571630393901
2000-01-01,0.007293978362554299
2000-02-01,0.008683122573460267
2000-03-01,0.005747142255568605
2000-04-01,0.007137789048291765
2000-05-01,0.007087201883054561
2000-06-01,0.007037326720576331
2000-07-01,0.0055944201853250775
2000-08-01,0.006949298293205786
2000-09-01,0.008275909303860018
2000-10-01,0.006844653689965341
2000-11-01,0.009504484311563033
2000-12-01,0.009414998934602181
2001-01-01,0.010652564116208296
2001-02-01,0.009228806437620918
2001-03-01,0.006540245680609402
2001-04-01,0.005201572196073201
2001-05-01,0.003883500026399034
2001-06-01,0.0012911557636190452
2001-07-01,0.0012894908298726193
2001-08-01,0.0012878301844274631
2001-09-01,0.001286173810743918
2001-10-01,0.0012845216923569325
2001-11-01,0.003843694674563025
2001-12-01,0.0038289772370969644
2002-01-01,0.006349227678660085
2002-02-01,0.006309169193263742
2002-03-01,0.007518832414028509
2002-04-01,0.0062227954382674255
2002-05-01,0.0074165976550499835
2002-06-01,0.007361996441069607
2002-07-01,0.008521049731934127
2002-08-01,0.009650255832161392
2002-09-01,0.010746372075484345
2002-10-01,0.01180651258698795
2002-11-01,0.013986241974739855
2002-12-01,0.013793322132336527
2003-01-01,0.011350859668690205
2003-02-01,0.006749181974928575
2003-03-01,0.008928630744300392
2003-04-01,0.009950330853168765
2003-05-01,0.008762378078985833
2003-06-01,0.006521762246386231
2003-07-01,0.006479504310986428
2003-08-01,0.007506737663755203
2003-09-01,0.0074508061558642424
2003-10-01,0.00739570196112993
2003-11-01,0.006295928456813371
2003-12-01,0.003133161832037601
2004-01-01,0.0031233757822679564
2004-02-01,0.006217636610870159
2004-03-01,0.012320484388041564
2004-04-01,0.01920220698393571
2004-05-01,0.02569311292395504
2004-06-01,0.030742094297728784
2004-07-01,0.032576170434612806
2004-08-01,0.03420675540153617
2004-09-01,0.03221872058017006
2004-10-01,0.030382083688122563
2004-11-01,0.02787065641780906
2004-12-01,0.0263278070601487
2005-01-01,0.027952130383740226
2005-02-01,0.027192007695250098
2005-03-01,0.02792246061962267
2005-04-01,0.03068381993860214
2005-05-01,0.031133611084609214
2005-06-01,0.030193504613894362
2005-07-01,0.029950155269421685
2005-08-01,0.028455919368683524
2005-09-01,0.027668534133137968
2005-10-01,0.026923552652400318
2005-11-01,0.02506689102910542
2005-12-01,0.024453877045026218
2006-01-01,0.02387013139253291
2006-02-01,0.020630481963587854
2006-03-01,0.018104860874275985
2006-04-01,0.016226474841543492
2006-05-01,0.011871107149490356
2006-06-01,0.007157494768900818
2006-07-01,0.0020356241125973895
2006-08-01,-0.0030549921927125467
2006-09-01,-0.00767856345039597
2006-10-01,-0.01136963152029935
2006-11-01,-0.01360565205577835
2006-12-01,-0.015397171714310431
2007-01-01,-0.01563795685253133
2007-02-01,-0.018097560010803093
2007-03-01,-0.020688465024353064
2007-04-01,-0.018820059326770888
2007-05-01,-0.019181058851843957
2007-06-01,-0.021353124470568474
2007-07-01,-0.023045289117883172
2007-08-01,-0.024845998586531692
2007-09-01,-0.028710105882431947
2007-10-01,-0.03222903079742245
2007-11-01,-0.03607059976055105
2007-12-01,-0.03670136685042813
2008-01-01,-0.03586187439181643
2008-02-01,-0.03951882017590869
2008-03-01,-0.042761859338082076
2008-04-01,-0.04213758444840465
2008-05-01,-0.03959209012204923
2008-06-01,-0.040309980465256245
2008-07-01,-0.04105053983035667
2008-08-01,-0.04280809249188522
2008-09-01,-0.04576294168939121
2008-10-01,-0.045777018349802745
2008-11-01,-0.05026183478088875
2008-12-01,-0.05292240145434235
2009-01-01,-0.05460413403485198
2009-02-01,-0.05911109940220527
2009-03-01,-0.0642679217582991
2009-04-01,-0.06713930283762792
2009-05-01,-0.07031649841746024
2009-06-01,-0.07207234804112339
2009-07-01,-0.06051341803539145
2009-08-01,-0.04247742826711587
2009-09-01,-0.028001829548493617
2009-10-01,-0.01636028310520743
2009-11-01,-0.008281620831722236
2009-12-01,-0.014659948410683299
2010-01-01,-0.0213227694688225
2010-02-01,-0.0021574981400203086
2010-03-01,0.0
2010-04-01,-0.017429635135284727
2010-05-01,-0.015504186535965303
2010-06-01,0.0
2010-07-01,-0.006718950248744804
2010-08-01,-0.01129955525393278
